DateReceived,Product,SubProduct,Issue,SubIssue,ConsumerComplaint,CompanyPublicResponse,Company,State,ZipCode,SubmittedVia,DateSentCompany,CompanyResponseConsumer,TimelyResponseSts,ConsumerDisputedSts,ComplaintId
2012-12-28,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,NC,28270,Referral,2012-12-31,Closed with explanation,Yes,No,218831
2012-12-28,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,NJ,8609,Referral,2012-12-31,Closed with explanation,Yes,No,218484
2012-12-28,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Citibank,WI,53089,Fax,2012-12-29,Closed with explanation,Yes,No,217793
2012-12-28,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Flagstar Bank,MD,21215,Fax,2012-12-31,Closed with explanation,Yes,No,216197
2012-12-28,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Flagstar Bank,MD,21215,Fax,2013-05-20,Closed with explanation,Yes,No,216198
2012-12-28,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Flagstar Bank,WA,98168,Referral,2013-01-02,Closed with explanation,Yes,Yes,219021
2012-12-28,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,HSBC,MI,48320,Fax,2012-12-30,Closed with explanation,Yes,No,215642
2012-12-28,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase,PA,15216,Referral,2013-01-08,Closed with explanation,Yes,No,218556
2012-12-28,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,M&T Bank,FL,34711,Referral,2012-12-31,Closed with explanation,Yes,No,219028
2012-12-28,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Nationstar Mortgage,MA,1810,Referral,2012-12-31,Closed with explanation,Yes,No,219076
2012-12-28,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Ocwen,CA,92503,Referral,2013-01-02,Closed with explanation,Yes,No,217456
2012-12-28,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Ocwen,NC,27858,Fax,2012-12-29,Closed with explanation,Yes,No,216063
2012-12-28,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Ocwen,NM,87114,Referral,2012-12-31,Closed with explanation,Yes,No,219037
2012-12-28,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Ocwen,OH,44710,Web,2013-01-02,Closed with explanation,Yes,Yes,218857
2012-12-28,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Ocwen,SC,29708,Referral,2012-12-31,Closed with explanation,Yes,Yes,219039
2012-12-28,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,RBS Citizens,FL,33511,Postal mail,2012-12-31,Closed with explanation,Yes,No,218690
2012-12-28,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Santander Bank US,AZ,85308,Referral,2012-12-31,Closed with explanation,Yes,No,218832
2012-12-28,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Selene Finance,OH,44094,Referral,2013-01-02,Closed with explanation,Yes,No,218836
2012-12-28,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Specialized Loan Servicing LLC,CA,90275,Referral,2012-12-31,Closed,Yes,Yes,218829
2012-12-28,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Specialized Loan Servicing LLC,OR,97062,Referral,2013-01-02,Closed,Yes,No,219046
2012-12-28,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Synovus Bank,SC,29063,Referral,2012-12-31,Closed with explanation,Yes,No,219044
2012-12-28,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,U.S. Bancorp,OR,97141,Referral,2012-12-31,Closed with explanation,Yes,Yes,218837
2012-12-28,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Union Bank,CA,93117,Referral,2013-01-02,Closed with explanation,Yes,Yes,218559
2012-12-28,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Wells Fargo,AZ,85301,Referral,2012-12-31,Closed with non-monetary relief,Yes,No,219050
2012-12-28,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Wells Fargo,FL,33411,Referral,2012-12-31,Closed with explanation,Yes,No,218792
2012-12-28,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Wells Fargo,GA,30151,Referral,2012-12-31,Closed with explanation,Yes,Yes,219049
2012-12-28,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Wells Fargo,NC,28314,Referral,2013-01-02,Closed with explanation,Yes,No,219024
2012-12-28,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Bank of America,AZ,85381,Referral,2012-12-31,Closed with explanation,Yes,Yes,219043
2012-12-28,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Bank of America,CA,95776,Referral,2012-12-31,Closed with explanation,Yes,No,219038
2012-12-28,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Bank of the West,NE,68046,Referral,2013-01-02,Closed with explanation,Yes,No,221063
2012-12-28,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Citibank,FL,32174,Postal mail,2012-12-31,Closed with explanation,Yes,No,218784
2012-12-28,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Flagstar Bank,FL,33050,Referral,2012-12-31,Closed with explanation,Yes,No,219068
2012-12-28,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,HSBC,VA,23420,Referral,2013-01-02,Closed with explanation,Yes,No,218669
2012-12-28,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,JPMorgan Chase,WI,53143,Referral,2013-01-02,Closed,Yes,No,218834
2012-12-28,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Nationstar Mortgage,FL,32837,Referral,2012-12-30,Closed with explanation,Yes,No,218549
2012-12-28,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Ocwen,CA,92688,Web,2013-01-02,Closed with explanation,Yes,No,216210
2012-12-28,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Ocwen,FL,33156,Referral,2013-01-02,Closed,Yes,No,218338
2012-12-28,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Ocwen,GA,30607,Referral,2012-12-30,Closed with non-monetary relief,Yes,No,218392
2012-12-28,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Ocwen,KS,66441,Referral,2012-12-31,Closed with explanation,Yes,No,219032
2012-12-28,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Wells Fargo,CA,95205,Referral,2013-01-02,Closed with explanation,Yes,No,218560
2012-12-28,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Wells Fargo,IL,60103,Referral,2013-01-02,Closed with explanation,Yes,No,219060
2012-12-28,Mortgage,Other mortgage,Other,,,,HSBC,FL,33155,Referral,2012-12-31,Closed with explanation,Yes,Yes,215914
2012-12-28,Mortgage,Other mortgage,Other,,,,Ocwen,MD,20783,Referral,2012-12-31,Closed with explanation,Yes,No,216250
2012-12-28,Mortgage,Other mortgage,Other,,,,Ocwen,NY,11754,Referral,2013-01-02,Closed with explanation,Yes,No,218557
2012-12-28,Mortgage,Other mortgage,Other,,,,Wells Fargo,KY,42724,Referral,2012-12-29,Closed with explanation,Yes,No,218317
2012-12-28,Mortgage,Other mortgage,Settlement process and costs,,,,JPMorgan Chase,LA,70064,Fax,2012-12-29,Closed,Yes,No,215635
2012-12-28,Mortgage,Other mortgage,Settlement process and costs,,,,Nationstar Mortgage,MI,48071,Web,2012-12-31,Closed with explanation,Yes,No,217290
2012-12-28,Mortgage,Reverse mortgage,"Application, originator, mortgage broker",,,,WCS Funding Group,VA,20181,Referral,2013-04-02,Closed with explanation,No,,218492
2012-12-28,Mortgage,Reverse mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,CA,91504,Web,2013-01-02,Closed with explanation,Yes,No,218856
2012-12-28,Mortgage,Reverse mortgage,"Loan modification,collection,foreclosure",,,,Generation Mortgage,SC,29116,Web,2013-01-02,Closed with explanation,Yes,No,218709
2012-12-28,Mortgage,Second mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,FL,33026,Referral,2012-12-31,Closed with non-monetary relief,Yes,No,216337
2012-12-28,Mortgage,Second mortgage,"Loan servicing, payments, escrow account",,,,Bank of America,CA,91377,Referral,2013-01-02,Closed with explanation,Yes,No,221043
2012-12-28,Mortgage,VA mortgage,Credit decision / Underwriting,,,,Navy FCU,SC,29455,Web,2012-12-31,Closed with explanation,Yes,Yes,218742
2012-12-28,Student loan,Non-federal student loan,Getting a loan,,,,Discover,PA,15221,Phone,2013-01-02,Closed with explanation,Yes,No,218761
2012-12-28,Student loan,Non-federal student loan,Problems when you are unable to pay,,,,AES/PHEAA,,,Postal mail,2012-12-30,Closed with explanation,Yes,No,218723
2012-12-28,Student loan,Non-federal student loan,Problems when you are unable to pay,,,,Navient,IN,47516,Web,2013-01-02,Closed with explanation,Yes,No,218859
2012-12-28,Student loan,Non-federal student loan,Repaying your loan,,,,Citibank,OH,43017,Web,2012-12-31,Closed with explanation,Yes,No,218708
2012-12-28,Student loan,Non-federal student loan,Repaying your loan,,,,Great Lakes,PA,16507,Referral,2012-12-31,Closed with explanation,Yes,No,215942
2012-12-28,Student loan,Non-federal student loan,Repaying your loan,,,,Navient,IL,60423,Web,2012-12-30,Closed with explanation,Yes,No,218705
2012-12-28,Student loan,Non-federal student loan,Repaying your loan,,,,Navient,TX,76450,Web,2012-12-30,Closed with monetary relief,Yes,No,218417
2012-12-29,Bank account or service,Checking account,Deposits and withdrawals,,,,Wells Fargo,CA,94589,Web,2013-01-02,Closed with explanation,Yes,No,218889
2012-12-29,Bank account or service,Checking account,"Making/receiving payments, sending money",,,,Wells Fargo,WA,98374,Web,2013-01-02,Closed with explanation,Yes,No,218868
2012-12-29,Bank account or service,Checking account,Problems caused by my funds being low,,,,People\'s United Bank,CT,6605,Web,2013-01-02,Closed with explanation,Yes,No,218883
2012-12-29,Bank account or service,Checking account,Problems caused by my funds being low,,,,The Huntington National Bank,OH,44024,Web,2013-01-02,Closed with monetary relief,Yes,Yes,215756
2012-12-29,Bank account or service,Other bank product/service,"Account opening, closing, or management",,,,Bank of America,NC,28601,Web,2013-01-02,Closed with monetary relief,Yes,No,218886
2012-12-29,Bank account or service,Savings account,"Making/receiving payments, sending money",,,,SunTrust Bank,TN,38135,Web,2012-12-30,Closed with monetary relief,Yes,No,218950
2012-12-29,Consumer loan,Vehicle loan,Managing the loan or lease,,,,Santander Consumer USA,DC,,Web,2013-01-02,Closed with explanation,Yes,No,218880
2012-12-29,Credit card,,APR or interest rate,,,,Bank of America,LA,40212,Web,2012-12-29,Closed with monetary relief,Yes,No,218903
2012-12-29,Credit card,,APR or interest rate,,,,Discover,MD,21237,Web,2012-12-29,Closed with monetary relief,Yes,No,218892
2012-12-29,Credit card,,Billing disputes,,,,Credit Acceptance Corporation,CA,94303,Web,2013-01-02,Closed with non-monetary relief,Yes,No,218876
2012-12-29,Credit card,,Billing disputes,,,,GE Capital Retail,UT,84074,Web,2013-01-10,Closed with explanation,Yes,Yes,218924
2012-12-29,Credit card,,Billing disputes,,,,Santander Consumer USA,CA,94303,Web,2013-01-02,Closed with non-monetary relief,Yes,No,218877
2012-12-29,Credit card,,Convenience checks,,,,Capital One,TX,76182,Web,2012-12-29,Closed with explanation,Yes,No,218934
2012-12-29,Credit card,,Credit determination,,,,Amex,NY,11104,Web,2013-01-02,Closed with explanation,Yes,Yes,218911
2012-12-29,Credit card,,Credit determination,,,,Amex,TX,75380,Web,2012-12-29,Closed with explanation,Yes,No,218940
2012-12-29,Credit card,,Credit determination,,,,Amex,TX,75380,Web,2012-12-30,Closed with explanation,Yes,No,218941
2012-12-29,Credit card,,Credit determination,,,,Barclays,NY,11104,Web,2013-01-02,Closed with explanation,Yes,Yes,218912
2012-12-29,Credit card,,Credit determination,,,,Discover,NY,11104,Web,2012-12-29,Closed with explanation,Yes,Yes,218910
2012-12-29,Credit card,,Credit determination,,,,IBERIABANK,NY,11104,Web,2013-01-02,Closed with explanation,Yes,Yes,218913
2012-12-29,Credit card,,Credit determination,,,,State Farm Bank,NY,11104,Web,2013-01-02,Closed with explanation,Yes,Yes,218914
2012-12-29,Credit card,,Credit determination,,,,TD Bank,NY,11104,Web,2013-01-02,Closed with explanation,Yes,No,218927
2012-12-29,Credit card,,Credit determination,,,,U.S. Bancorp,NY,11104,Web,2013-01-02,Closed with explanation,Yes,Yes,218915
2012-12-29,Credit card,,Identity theft / Fraud / Embezzlement,,,,Capital One,NJ,7601,Web,2013-01-02,Closed,Yes,No,218928
2012-12-29,Credit card,,Identity theft / Fraud / Embezzlement,,,,Citibank,NY,11416,Web,2013-01-02,Closed with explanation,Yes,Yes,215795
2012-12-29,Credit card,,Identity theft / Fraud / Embezzlement,,,,First Niagara Bank,NY,14548,Web,2013-01-02,Closed with explanation,Yes,No,218747
2012-12-29,Credit card,,Identity theft / Fraud / Embezzlement,,,,Wells Fargo,TX,77387,Web,2013-01-02,Closed with explanation,Yes,No,215960
2012-12-29,Credit card,,Unsolicited issuance of credit card,,,,GE Capital Retail,TX,77055,Web,2013-01-02,Closed with monetary relief,Yes,No,218887
2012-12-29,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,CIT Bank National Association,CA,94583,Web,2012-12-31,Closed with explanation,Yes,Yes,220083
2012-12-29,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,JPMorgan Chase,GA,30189,Web,2013-01-02,Closed with explanation,Yes,Yes,218942
2012-12-29,Mortgage,Conventional adjustable mortgage (ARM),Settlement process and costs,,,,JPMorgan Chase,NY,11357,Web,2013-01-02,Closed with explanation,Yes,No,216129
2012-12-29,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",,,,"MLD Mortgage, Inc.",CA,91214,Web,2013-04-11,Closed,Yes,No,218936
2012-12-29,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,CA,92880,Web,2013-01-02,Closed with explanation,Yes,No,218923
2012-12-29,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,FL,34761,Web,2013-01-02,Closed with explanation,Yes,No,218902
2012-12-29,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Ditech Financial LLC,FL,33401,Web,2013-01-02,Closed with explanation,Yes,No,218939
2012-12-29,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Nationstar Mortgage,MD,21623,Web,2013-01-02,Closed with explanation,Yes,Yes,216094
2012-12-29,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Wells Fargo,NJ,8085,Web,2013-01-02,Closed with explanation,Yes,Yes,218944
2012-12-29,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Wells Fargo,NY,10028,Web,2013-01-02,Closed with explanation,Yes,No,218890
2012-12-29,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Bank of America,CA,92623,Web,2012-12-30,Closed with explanation,Yes,Yes,218947
2012-12-29,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Citibank,TX,78413,Web,2013-01-02,Closed with explanation,Yes,Yes,218869
2012-12-29,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Loan Care,NC,28557,Web,2013-01-02,Closed with explanation,Yes,Yes,218922
2012-12-29,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Ocwen,MA,1821,Web,2013-01-02,Closed with explanation,Yes,No,218873
2012-12-29,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Wells Fargo,VA,20152,Web,2013-01-02,Closed with explanation,Yes,No,218921
2012-12-29,Mortgage,Conventional fixed mortgage,Settlement process and costs,,,,New American Funding,MD,21046,Web,2013-01-02,Closed with explanation,Yes,No,218879
2012-12-29,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,MO,65202,Web,2013-01-02,Closed with explanation,Yes,Yes,218945
2012-12-29,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,MS,39046,Web,2013-01-02,Closed with explanation,Yes,No,218943
2012-12-29,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,Ditech Financial LLC,PA,19114,Web,2013-01-02,Closed with explanation,Yes,Yes,218891
2012-12-29,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase,TX,77048,Web,2013-01-02,Closed with non-monetary relief,Yes,No,218870
2012-12-29,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,Nationstar Mortgage,FL,33150,Web,2012-12-30,Closed with explanation,Yes,No,218949
2012-12-29,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,SunTrust Bank,GA,30213,Web,2013-01-02,Closed with explanation,Yes,No,218905
2012-12-29,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,Wells Fargo,WY,82009,Web,2013-01-02,Closed with explanation,Yes,No,218946
